OCCUPANT  ID,BUSINESS NAME,ADDRESS NUMBER,STREET PREFIX,STREET NAME,STREET TYPE,FULL ADDRESS,APARTMENT/SUITE,CITY,STATE,ZIP CODE,INSPECTION DATE,INSPECTION TYPE CODE,INSPECTION TYPE DESCRIPTION,INSPECTION VIOLATION CODE,INSPECTION VIOLATION DESCRIPTION,GEOLOCATION
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,2/7/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,2/7/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,2/7/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,11/1/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,11/1/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,11/1/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,11/1/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,6/4/2015,740,INVESTIGATION - False Alarm,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
646,RIVERSIDE TOWER NORTH,450,,LAUREL,ST,450 LAUREL ST,1,Baton Rouge,LA,70801,1/8/2014,FAINV,Fire Alarm Investigation,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.18617 30.450436000000003)
30033,Greg Eaton ( owner ),453,,LOUISIANA,AV,453 LOUISIANA AV,,BATON ROUGE,LA,70805,8/20/2009,NEW,New Construction,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185545 30.444912)
30033,Greg Eaton ( owner ),453,,LOUISIANA,AV,453 LOUISIANA AV,,BATON ROUGE,LA,70805,8/27/2019,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185545 30.444912)
30033,Greg Eaton ( owner ),453,,LOUISIANA,AV,453 LOUISIANA AV,,BATON ROUGE,LA,70805,7/27/2020,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185545 30.444912)
30033,Greg Eaton ( owner ),453,,LOUISIANA,AV,453 LOUISIANA AV,,BATON ROUGE,LA,70805,4/16/2018,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185545 30.444912)
6612,JPJ and Associates,453,,LAFAYETTE,ST,453 LAFAYETTE ST,A & B,Baton Rouge,LA,70801,3/23/2018,OCC,Occupancy,LOCKEDOUT,Locked Out,POINT (-91.189515 30.451209)
6612,JPJ and Associates,453,,LAFAYETTE,ST,453 LAFAYETTE ST,A & B,Baton Rouge,LA,70801,3/29/2018,OCC,Occupancy,LOCKEDOUT,Locked Out,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,8/27/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,8/27/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,2/18/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,2/18/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,5/5/2019,NIGHT,Night Inspections,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,5/5/2019,NIGHT,Night Inspections,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,7/9/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,7/9/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,11/1/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,11/1/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,1/9/2015,COMPL,Complaint,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
24904,Aztecos Mexican Cusine,453,,LAFAYETTE,ST,453 LAFAYETTE ST,C,Baton Rouge,LA,70801,1/17/2012,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189515 30.451209)
3345,Signature Hair Studio,455,,HEARTHSTONE,DR,455 HEARTHSTONE DR,,Baton Rouge,LA,70806,6/28/2019,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.156655 30.444668)
3345,Signature Hair Studio,455,,HEARTHSTONE,DR,455 HEARTHSTONE DR,,Baton Rouge,LA,70806,10/27/2020,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.156655 30.444668)
3345,Signature Hair Studio,455,,HEARTHSTONE,DR,455 HEARTHSTONE DR,,Baton Rouge,LA,70806,10/19/2018,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.156655 30.444668)
3345,Signature Hair Studio,455,,HEARTHSTONE,DR,455 HEARTHSTONE DR,,Baton Rouge,LA,70806,1/25/2017,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.156655 30.444668)
3345,Signature Hair Studio,455,,HEARTHSTONE,DR,455 HEARTHSTONE DR,,Baton Rouge,LA,70806,4/21/2016,OCC,Occupancy,NOTREADY,Not ready for final,POINT (-91.156655 30.444668)
3345,Signature Hair Studio,455,,HEARTHSTONE,DR,455 HEARTHSTONE DR,,Baton Rouge,LA,70806,4/6/2016,OCC,Occupancy,NOTREADY,Not ready for final,POINT (-91.156655 30.444668)
148,Texas Club,456,N,Donmoor,AV,456 N Donmoor AV,,Baton Rouge,LA,70806,6/18/2014,REG,Annual Inspection,7.10.5,Illumination Of Signs.,POINT (-91.118432 30.453858000000004)
148,Texas Club,456,N,Donmoor,AV,456 N Donmoor AV,,Baton Rouge,LA,70806,12/10/2012,REG,Annual Inspection,7.10.5,Illumination Of Signs.,POINT (-91.118432 30.453858000000004)
148,Texas Club,456,N,Donmoor,AV,456 N Donmoor AV,,Baton Rouge,LA,70806,9/14/2012,NIGHT,Night Inspections,7.10.5,Illumination Of Signs.,POINT (-91.118432 30.453858000000004)
148,Texas Club,456,N,Donmoor,AV,456 N Donmoor AV,,Baton Rouge,LA,70806,9/14/2012,NIGHT,Night Inspections,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.118432 30.453858000000004)
148,Texas Club,456,N,Donmoor,AV,456 N Donmoor AV,,Baton Rouge,LA,70806,9/16/2010,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.118432 30.453858000000004)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,2/6/2019,INT,Interior Renovation,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,2/19/2019,INT,Interior Renovation,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,3/8/2019,INT,Interior Renovation,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,1/23/2019,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,1/23/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,7/10/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,1/17/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,10/4/2016,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,5/13/2015,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,8/26/2014,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,6/18/2014,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,6/22/2011,MISC,Miscellaneous Inspection,10:6.3.1,Maintenance,POINT (-91.11845100000001 30.454287)
30034,"Condon, Wood & Burkhart,LLC",457,,LOUISIANA,AV,457 LOUISIANA AV,,Baton Rouge,LA,70805,8/20/2009,NEW,New Construction,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185729 30.444907)
30034,"Condon, Wood & Burkhart,LLC",457,,LOUISIANA,AV,457 LOUISIANA AV,,Baton Rouge,LA,70805,8/27/2019,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185729 30.444907)
30034,"Condon, Wood & Burkhart,LLC",457,,LOUISIANA,AV,457 LOUISIANA AV,,Baton Rouge,LA,70805,7/27/2020,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185729 30.444907)
30034,"Condon, Wood & Burkhart,LLC",457,,LOUISIANA,AV,457 LOUISIANA AV,,Baton Rouge,LA,70805,4/16/2018,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.185729 30.444907000000004)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,2/19/2019,INT,Interior Renovation,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,2/6/2019,INT,Interior Renovation,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,3/8/2019,INT,Interior Renovation,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,1/23/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,1/23/2019,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,7/10/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,1/17/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,10/4/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,5/13/2015,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,8/26/2014,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,6/18/2014,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
11397,Latinos Restaurant,457,N,Donmoor,AV,457 N Donmoor AV,,Baton Rouge,LA,70806,6/22/2011,MISC,Miscellaneous Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11845100000001 30.454287)
4088,Williams Auto Repair - BR,460,,LOFASO,ST,460 LOFASO ST,,Baton Rouge,LA,70806,4/22/2019,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.149704 30.452268)
4088,Williams Auto Repair - BR,460,,LOFASO,ST,460 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149704 30.452268)
4088,Williams Auto Repair - BR,460,,LOFASO,ST,460 LOFASO ST,,Baton Rouge,LA,70806,4/22/2019,OCC,Occupancy,7.10.1.1,Where Required.,POINT (-91.149704 30.452268)
4088,Williams Auto Repair - BR,460,,LOFASO,ST,460 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149704 30.452268)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/17/2017,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/16/2017,OCC,Occupancy,1:10.12.1,Posting Of Address,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,6/6/2016,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/24/2015,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/4/2013,OCC,Occupancy,1:10.12.1,Posting Of Address,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/16/2017,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/17/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,6/6/2016,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/24/2015,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/4/2013,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/17/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/16/2017,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,6/6/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/24/2015,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.144541 30.452154)
3713,Decote Restaurant Equipment,464,N,Beck,ST,464 N Beck ST,,Baton Rouge,LA,70806,2/4/2013,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.144541 30.452154)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/16/2014,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,9/13/2013,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/16/2014,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,9/13/2013,REG,Annual Inspection,70:110.13,Mounting Of Equipment,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,10/16/2014,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
4086,Bobby Atkins Auto,470,,LOFASO,ST,470 LOFASO ST,,Baton Rouge,LA,70806,9/13/2013,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149706 30.452403)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,10/2/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139107 30.452802)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,1/30/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139109 30.452842)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,9/18/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139107 30.452802)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,10/17/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139107 30.452802)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,9/29/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139107 30.452802)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,9/22/2015,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139107 30.452802)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,6/12/2014,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139107 30.452802)
11441,Independent Living,474,N,Foster,DR,474 N Foster DR,A,Baton Rouge,LA,70806,5/24/2013,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.139107 30.452802)
20181,Hollingsworth Richards Collsion,475,,WOODDALE,BL,475 WOODDALE BL,,Baton Rouge,LA,70806,6/19/2010,SPRIN,Sprinkler System Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.106144 30.454804)
20181,Hollingsworth Richards Collsion,475,,WOODDALE,BL,475 WOODDALE BL,,Baton Rouge,LA,70806,6/19/2010,SPRIN,Sprinkler System Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.106144 30.454804)
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,1:10.12.1,Posting Of Address,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,1:10.12.1,Posting Of Address,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,1:10.12.1,Posting Of Address,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,1:10.12.1,Posting Of Address,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,13.7.5.3.9,Cooking And Food-Warming Devices,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,13.7.5.3.9,Cooking And Food-Warming Devices,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,13.7.5.3.9,Cooking And Food-Warming Devices,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,13.7.5.3.9,Cooking And Food-Warming Devices,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,
